  id   | empty_count | full_count | sum 
  1564 |          13 |         99 | 112
  7195 |          11 |        101 | 112
 10989 |          14 |         98 | 112
 10217 |          12 |        100 | 112
  7179 |          12 |        100 | 112
  9346 |          13 |         99 | 112
 11448 |          11 |        101 | 112
  3980 |          14 |         98 | 112
  6250 |          12 |        100 | 112
 10644 |          14 |         98 | 112
  8334 |          12 |        100 | 112
  2969 |          12 |        100 | 112
   800 |          14 |         98 | 112
    44 |          14 |         98 | 112
  7158 |          13 |         99 | 112
  4590 |          13 |         99 | 112
  7152 |          12 |        100 | 112
  1664 |          14 |         98 | 112
  9922 |          13 |         99 | 112
  3956 |          13 |         99 | 112
  5945 |          13 |         99 | 112
  5943 |          12 |        100 | 112
  9038 |          12 |        100 | 112
  2036 |          14 |         98 | 112
  1301 |          12 |        100 | 112
  9218 |          14 |         98 | 112
  9029 |          11 |        101 | 112
  3266 |          14 |         98 | 112
  4526 |          12 |        100 | 112
  1527 |          14 |         98 | 112
  7951 |          13 |         99 | 112
 11760 |           9 |        103 | 112
  3941 |          13 |         99 | 112
  6288 |          14 |         98 | 112
  5667 |          14 |         98 | 112
 11287 |          13 |         99 | 112
  5400 |          13 |         99 | 112
  7137 |          13 |         99 | 112
 11047 |          12 |        100 | 112
  1680 |          11 |        101 | 112
  7802 |          13 |         99 | 112
  7124 |          13 |         99 | 112
  1295 |          12 |        100 | 112
  2034 |          11 |        101 | 112
  3926 |          13 |         99 | 112
  4551 |          12 |        100 | 112
  1292 |          14 |         98 | 112
  2529 |          13 |         99 | 112
  6310 |          13 |         99 | 112
  8562 |          13 |         99 | 112
  9007 |          12 |        100 | 112
  4751 |          13 |         99 | 112
   535 |          11 |        101 | 112
  8992 |          10 |        102 | 112
  3916 |          13 |         99 | 112
  1497 |          13 |         99 | 112
  8564 |          13 |         99 | 112
  1204 |          12 |        100 | 112
  2732 |          13 |         99 | 112
  7114 |          12 |        100 | 112
  5810 |          14 |         98 | 112
  3289 |          11 |        101 | 112
  4757 |          14 |         98 | 112
  2970 |          11 |        101 | 112
  9137 |          14 |         98 | 112
  9967 |          11 |        101 | 112
  6334 |          13 |         99 | 112
  8567 |          13 |         99 | 112
  8972 |          13 |         99 | 112
  9746 |          13 |         99 | 112
  7093 |          11 |        101 | 112
  7762 |          13 |         99 | 112
  7645 |          11 |        101 | 112
 11541 |          13 |         99 | 112
  5349 |          10 |        102 | 112
  5347 |          14 |         98 | 112
  3302 |          13 |         99 | 112
  7710 |          12 |        100 | 112
  3307 |          14 |         98 | 112
  4628 |          12 |        100 | 112
  5881 |          14 |         98 | 112
  1202 |          13 |         99 | 112
  7085 |          12 |        100 | 112
  4508 |          14 |         98 | 112
 10686 |          13 |         99 | 112
  2174 |          13 |         99 | 112
 11815 |          13 |         99 | 112
  2821 |          12 |        100 | 112
  3880 |          14 |         98 | 112
  6368 |          13 |         99 | 112
  2714 |          13 |         99 | 112
  1379 |          11 |        101 | 112
  7998 |          13 |         99 | 112
 11071 |          12 |        100 | 112
  6375 |           9 |        103 | 112
  7769 |          13 |         99 | 112
   638 |          13 |         99 | 112
  7822 |          12 |        100 | 112
  6380 |          13 |         99 | 112
  9698 |          12 |        100 | 112
  9978 |          12 |        100 | 112
   283 |          12 |        100 | 112
  9985 |          13 |         99 | 112
  8949 |          12 |        100 | 112
   527 |          13 |         99 | 112
  5790 |          13 |         99 | 112
  4401 |          11 |        101 | 112
  7059 |          13 |         99 | 112
 11100 |           9 |        103 | 112
  4190 |          12 |        100 | 112
  3405 |          12 |        101 | 113
 10394 |          13 |        100 | 113
  1258 |          12 |        101 | 113
  7754 |          12 |        101 | 113
  5847 |          12 |        101 | 113
  2709 |          12 |        101 | 113
  6054 |          16 |         97 | 113
  7789 |          12 |        101 | 113
 10619 |          12 |        101 | 113
 10618 |          13 |        100 | 113
  7795 |          10 |        103 | 113
 10617 |          14 |         99 | 113
 10614 |          11 |        102 | 113
   126 |          11 |        102 | 113
  5879 |          10 |        103 | 113
  7811 |          13 |        100 | 113
  2686 |          13 |        100 | 113
   760 |          10 |        103 | 113
 10605 |          13 |        100 | 113
   164 |          12 |        101 | 113
 10602 |          13 |        100 | 113
  7846 |          12 |        101 | 113
  2648 |          13 |        100 | 113
 11536 |           7 |        106 | 113
  2640 |          15 |         98 | 113
  8270 |          12 |        101 | 113
  6068 |          12 |        101 | 113
   774 |          11 |        102 | 113
  9830 |          13 |        100 | 113
  5726 |          13 |        100 | 113
  2616 |          12 |        101 | 113
  7893 |          13 |        100 | 113
   781 |          14 |         99 | 113
  8247 |          13 |        100 | 113
  2585 |          14 |         99 | 113
  1595 |          12 |        101 | 113
  8242 |          12 |        101 | 113
  1598 |          12 |        101 | 113
  4179 |          12 |        101 | 113
 10427 |          12 |        101 | 113
  9841 |          13 |        100 | 113
  2543 |          13 |        100 | 113
  8229 |          13 |        100 | 113
  4328 |          12 |        101 | 113
  2528 |          13 |        100 | 113
  2527 |          13 |        100 | 113
  7973 |          12 |        101 | 113
  1501 |          13 |        100 | 113
   811 |          13 |        100 | 113
  4647 |          13 |        100 | 113
   876 |          13 |        100 | 113
  7983 |          13 |        100 | 113
  2308 |          11 |        102 | 113
   815 |          13 |        100 | 113
 10533 |          12 |        101 | 113
  4172 |          13 |        100 | 113
  5859 |          12 |        101 | 113
  9340 |          12 |        101 | 113
  8215 |          13 |        100 | 113
 10530 |          14 |         99 | 113
 10435 |          13 |        100 | 113
 11841 |          13 |        100 | 113
  8204 |          13 |        100 | 113
 10440 |          13 |        100 | 113
  8197 |          12 |        101 | 113
  8187 |          14 |         99 | 113
  2472 |          12 |        101 | 113
 11625 |           9 |        104 | 113
   875 |          11 |        102 | 113
   873 |          14 |         99 | 113
  8179 |          13 |        100 | 113
   820 |          14 |         99 | 113
 11745 |          11 |        102 | 113
 11521 |          16 |         97 | 113
 10516 |          13 |        100 | 113
  8061 |          12 |        101 | 113
  2431 |          14 |         99 | 113
  2418 |          11 |        102 | 113
  8070 |          13 |        100 | 113
 10500 |          13 |        100 | 113
 10498 |          13 |        100 | 113
  8094 |          14 |         99 | 113
   860 |          11 |        102 | 113
  9661 |          12 |        101 | 113
  6113 |          12 |        101 | 113
  8130 |          10 |        103 | 113
   858 |          13 |        100 | 113
   853 |          10 |        103 | 113
  8137 |          13 |        100 | 113
   849 |          14 |         99 | 113
  5544 |          12 |        101 | 113
  1604 |          13 |        100 | 113
  9413 |          12 |        101 | 113
    78 |          13 |        100 | 113
  1612 |          12 |        101 | 113
  4514 |          14 |         99 | 113
  5955 |          13 |        100 | 113
  4470 |          13 |        100 | 113
  9851 |          13 |        100 | 113
  6142 |          10 |        103 | 113
  9115 |          13 |        100 | 113
  6149 |          13 |        100 | 113
  9113 |          12 |        101 | 113
  9110 |          12 |        101 | 113
  9864 |          13 |        100 | 113
  9107 |          14 |         99 | 113
  4675 |          13 |        100 | 113
  6162 |          12 |        101 | 113
  9421 |          12 |        101 | 113
  9089 |          10 |        103 | 113
  4064 |          12 |        101 | 113
  6185 |          12 |        101 | 113
  9423 |          13 |        100 | 113
  6192 |          10 |        103 | 113
  4037 |          12 |        101 | 113
  4677 |          13 |        100 | 113
  1234 |          10 |        103 | 113
  4014 |          14 |         99 | 113
  4012 |          14 |         99 | 113
  1228 |          14 |         99 | 113
  4702 |          11 |        102 | 113
  3996 |          13 |        100 | 113
  3995 |          12 |        101 | 113
  1320 |          12 |        101 | 113
  1658 |          13 |        100 | 113
  1312 |          10 |        103 | 113
  6237 |          14 |         99 | 113
  6238 |          12 |        101 | 113
  5454 |          12 |        101 | 113
  3974 |          14 |         99 | 113
  1525 |          14 |         99 | 113
  5452 |          14 |         99 | 113
  3969 |          13 |        100 | 113
  9930 |          14 |         99 | 113
  4463 |          12 |        101 | 113
  1460 |          11 |        102 | 113
  1209 |          13 |        100 | 113
  5392 |          12 |        101 | 113
  5389 |          14 |         99 | 113
  9010 |          13 |        100 | 113
  4754 |          13 |        100 | 113
  8974 |          12 |        101 | 113
  4758 |          12 |        101 | 113
  3890 |          13 |        100 | 113
   285 |          12 |        101 | 113
  6345 |          12 |        101 | 113
  4770 |          11 |        102 | 113
  6354 |          12 |        101 | 113
  5342 |          14 |         99 | 113
  6361 |          14 |         99 | 113
  1747 |          14 |         99 | 113
  9972 |          11 |        102 | 113
  3881 |          13 |        100 | 113
  1448 |          12 |        101 | 113
  6372 |          10 |        103 | 113
  3873 |          13 |        100 | 113
  1754 |          13 |        100 | 113
  5336 |          13 |        100 | 113
  4775 |          12 |        101 | 113
    28 |          10 |        103 | 113
   282 |          13 |        100 | 113
  1329 |          13 |        100 | 113
  4812 |          14 |         99 | 113
  5303 |          13 |        100 | 113
   271 |          12 |        101 | 113
 11363 |          13 |        100 | 113
  5296 |          12 |        101 | 113
  1761 |          13 |        100 | 113
  3848 |          11 |        102 | 113
  3845 |          13 |        100 | 113
  9750 |          14 |         99 | 113
  8918 |          12 |        101 | 113
  9630 |          12 |        101 | 113
  1788 |          12 |        101 | 113
  4845 |          12 |        101 | 113
  6468 |          12 |        101 | 113
  8904 |          12 |        101 | 113
  1444 |          10 |        103 | 113
  8902 |          14 |         99 | 113
  3803 |          12 |        101 | 113
  3787 |          11 |        102 | 113
  3785 |          13 |        100 | 113
  5773 |          11 |        102 | 113
  1796 |          13 |        100 | 113
  8878 |          12 |        101 | 113
  1803 |          13 |        100 | 113
  8860 |          11 |        102 | 113
  1806 |          10 |        103 | 113
  6526 |          12 |        101 | 113
  3775 |          12 |        101 | 113
  8857 |          11 |        102 | 113
  6552 |          12 |        101 | 113
  6553 |           8 |        105 | 113
  1174 |          12 |        101 | 113
  4888 |          10 |        103 | 113
  9705 |          12 |        101 | 113
  9612 |          14 |         99 | 113
  9611 |          11 |        102 | 113
  4890 |          13 |        100 | 113
  5242 |          12 |        101 | 113
  4907 |          13 |        100 | 113
  6582 |          13 |        100 | 113
 11381 |          14 |         99 | 113
  3723 |          15 |         98 | 113
 11383 |          11 |        102 | 113
  3714 |          11 |        102 | 113
  4963 |          14 |         99 | 113
  5924 |          11 |        102 | 113
  9609 |          13 |        100 | 113
  8828 |          12 |        101 | 113
   244 |          12 |        101 | 113
  5685 |          14 |         99 | 113
  5225 |          14 |         99 | 113
  5974 |          12 |        101 | 113
 10054 |          13 |        100 | 113
  3681 |          13 |        100 | 113
 11390 |          13 |        100 | 113
  4971 |          13 |        100 | 113
  4976 |          11 |        102 | 113
  4979 |          10 |        103 | 113
  8791 |          14 |         99 | 113
  1419 |          11 |        102 | 113
  3627 |          13 |        100 | 113
  8790 |          15 |         98 | 113
   144 |          10 |        103 | 113
  6689 |          14 |         99 | 113
  6694 |          14 |         99 | 113
  8786 |          13 |        100 | 113
  1409 |           7 |        106 | 113
  1863 |          13 |        100 | 113
   111 |          13 |        100 | 113
 11393 |          14 |         99 | 113
  6719 |          13 |        100 | 113
  5920 |          11 |        102 | 113
 10085 |          12 |        101 | 113
  1280 |          12 |        101 | 113
  1408 |          12 |        101 | 113
  6744 |          14 |         99 | 113
  3560 |          11 |        102 | 113
 11272 |          10 |        103 | 113
  8748 |          12 |        101 | 113
  6760 |          14 |         99 | 113
  6763 |          12 |        101 | 113
  9765 |          12 |        101 | 113
  1272 |          12 |        101 | 113
  6782 |          13 |        100 | 113
  1368 |          12 |        101 | 113
  9250 |          12 |        101 | 113
 10112 |          11 |        102 | 113
 11634 |          14 |         99 | 113
 11257 |          11 |        102 | 113
 11256 |          14 |         99 | 113
 10117 |          14 |         99 | 113
  1119 |          14 |         99 | 113
  3516 |          12 |        101 | 113
  6807 |          11 |        102 | 113
  1903 |          14 |         99 | 113
  1908 |          13 |        100 | 113
  6820 |          14 |         99 | 113
  6822 |          13 |        100 | 113
  1391 |          14 |         99 | 113
  8704 |          12 |        101 | 113
  3488 |          14 |         99 | 113
  9386 |          12 |        101 | 113
  3481 |          11 |        102 | 113
  3480 |          14 |         99 | 113
  9584 |          14 |         99 | 113
 11228 |          15 |         98 | 113
 11804 |          12 |        101 | 113
 11215 |          12 |        101 | 113
  3449 |          13 |        100 | 113
  1109 |          14 |         99 | 113
  9783 |          12 |        101 | 113
  1388 |          13 |        100 | 113
 10142 |          13 |        100 | 113
  8692 |          13 |        100 | 113
 11189 |          11 |        102 | 113
  6896 |          11 |        102 | 113
  1373 |          12 |        101 | 113
 11695 |          13 |        100 | 113
 11170 |          14 |         99 | 113
  1979 |          11 |        102 | 113
  1980 |          14 |         99 | 113
  8658 |          11 |        102 | 113
  5806 |          11 |        102 | 113
  6958 |          12 |        101 | 113
  6965 |          12 |        101 | 113
  6970 |          14 |         99 | 113
  3371 |          12 |        101 | 113
   223 |          13 |        100 | 113
  6985 |          12 |        101 | 113
  9547 |          12 |        101 | 113
  8630 |          13 |        100 | 113
  7006 |          13 |        100 | 113
  1097 |          12 |        101 | 113
  1091 |          14 |         99 | 113
  3350 |          13 |        100 | 113
 10186 |          13 |        100 | 113
  2014 |          10 |        103 | 113
   496 |          14 |         99 | 113
  2017 |          12 |        101 | 113
 11677 |          14 |         99 | 113
  1268 |          14 |         99 | 113
  1092 |          13 |        100 | 113
  1384 |          11 |        102 | 113
 11669 |          12 |        101 | 113
  3339 |          13 |        100 | 113
  3337 |          15 |         98 | 113
 11089 |          14 |         99 | 113
  3323 |          11 |        102 | 113
    98 |          13 |        100 | 113
   530 |          11 |        102 | 113
  5644 |          12 |        101 | 113
  7083 |          13 |        100 | 113
  3298 |          11 |        102 | 113
  8568 |          14 |         99 | 113
 11065 |          13 |        100 | 113
 11054 |          14 |         99 | 113
  7117 |          11 |        102 | 113
  7125 |          12 |        101 | 113
  7131 |          14 |         99 | 113
  8556 |          10 |        103 | 113
  7143 |          12 |        101 | 113
  7147 |          13 |        100 | 113
  8555 |          11 |        102 | 113
  1048 |          12 |        101 | 113
 11013 |          12 |        101 | 113
  3242 |          13 |        100 | 113
 10216 |          12 |        101 | 113
  7169 |          10 |        103 | 113
 11007 |          13 |        100 | 113
  3236 |          12 |        101 | 113
  5813 |          11 |        102 | 113
 11449 |          12 |        101 | 113
  4315 |          12 |        101 | 113
  1567 |          13 |        100 | 113
  1509 |          13 |        100 | 113
 10970 |          11 |        102 | 113
  7214 |          13 |        100 | 113
 11633 |          14 |         99 | 113
  1039 |          14 |         99 | 113
  5986 |          12 |        101 | 113
   581 |          13 |        100 | 113
 10229 |          11 |        102 | 113
  8513 |          12 |        101 | 113
  7262 |          11 |        102 | 113
  7269 |          13 |        100 | 113
  2098 |          15 |         98 | 113
 10244 |          14 |         99 | 113
 11568 |          13 |        100 | 113
  5623 |          13 |        100 | 113
 11458 |          13 |        100 | 113
  1266 |          12 |        101 | 113
  4380 |          10 |        103 | 113
  3150 |          13 |        100 | 113
   590 |          12 |        101 | 113
  1007 |          13 |        100 | 113
  7318 |          10 |        103 | 113
  8475 |          14 |         99 | 113
   598 |          13 |        100 | 113
  4379 |          12 |        101 | 113
  9794 |          13 |        100 | 113
  7336 |          14 |         99 | 113
  7343 |          13 |        100 | 113
  3118 |          11 |        102 | 113
 11794 |          10 |        103 | 113
  7364 |          14 |         99 | 113
  4487 |          13 |        100 | 113
   210 |          13 |        100 | 113
  8461 |          14 |         99 | 113
   209 |          11 |        102 | 113
  3072 |          14 |         99 | 113
 10897 |          15 |         98 | 113
 10288 |          13 |        100 | 113
 10293 |          13 |        100 | 113
  8452 |          13 |        100 | 113
 10298 |          12 |        101 | 113
  5830 |          10 |        103 | 113
  8435 |          12 |        101 | 113
  3045 |          14 |         99 | 113
  8432 |          11 |        102 | 113
   622 |          14 |         99 | 113
  3043 |          12 |        101 | 113
  2143 |          13 |        100 | 113
  5650 |          13 |        100 | 113
  3036 |          14 |         99 | 113
  3031 |          14 |         99 | 113
  7457 |          12 |        101 | 113
  5703 |          12 |        101 | 113
  7461 |          11 |        102 | 113
 10845 |          11 |        102 | 113
  6007 |          12 |        101 | 113
  3010 |          13 |        100 | 113
  7470 |          12 |        101 | 113
  4245 |          13 |        100 | 113
   633 |          14 |         99 | 113
  7481 |          11 |        102 | 113
  6012 |          13 |        100 | 113
 10829 |          14 |         99 | 113
  2173 |          10 |        103 | 113
  7499 |          13 |        100 | 113
  4546 |          12 |        101 | 113
  7506 |          14 |         99 | 113
  7514 |          13 |        100 | 113
   639 |          13 |        100 | 113
   971 |          13 |        100 | 113
 10337 |          13 |        100 | 113
  8381 |          10 |        103 | 113
  2962 |          13 |        100 | 113
  8379 |          12 |        101 | 113
   644 |          12 |        101 | 113
  9198 |          14 |         99 | 113
   204 |          12 |        101 | 113
  8375 |          13 |        100 | 113
  2948 |          10 |        103 | 113
  8372 |          12 |        101 | 113
   649 |          12 |        101 | 113
  9799 |          12 |        101 | 113
  4322 |          13 |        100 | 113
  2920 |          12 |        101 | 113
 10776 |          13 |        100 | 113
  6027 |           9 |        104 | 113
   661 |          14 |         99 | 113
  2909 |          13 |        100 | 113
  8358 |          13 |        100 | 113
  7607 |          12 |        101 | 113
 10741 |          12 |        101 | 113
 11547 |          12 |        101 | 113
 10725 |          10 |        103 | 113
  4217 |          12 |        101 | 113
  2875 |          14 |         99 | 113
  8350 |          12 |        101 | 113
   195 |          11 |        102 | 113
  2871 |          14 |         99 | 113
 10361 |          13 |        100 | 113
 10363 |          13 |        100 | 113
  7630 |          10 |        103 | 113
 10693 |          14 |         99 | 113
  7639 |          13 |        100 | 113
  4620 |          12 |        101 | 113
  7651 |          12 |        101 | 113
  2816 |          10 |        103 | 113
  7655 |          12 |        101 | 113
  9817 |          13 |        100 | 113
   723 |          12 |        101 | 113
  2800 |          12 |        101 | 113
  2796 |          13 |        100 | 113
  8326 |           9 |        104 | 113
 10366 |          13 |        100 | 113
  4362 |          12 |        101 | 113
  7684 |          10 |        103 | 113
  7685 |          13 |        100 | 113
   949 |          14 |         99 | 113
  4355 |          12 |        101 | 113
  2223 |          13 |        100 | 113
 11759 |          13 |        100 | 113
  2774 |          12 |        101 | 113
  4635 |          14 |         99 | 113
  2753 |          13 |        100 | 113
   945 |          12 |        101 | 113
  2747 |          12 |        101 | 113
  7729 |          12 |        101 | 113
  7730 |          18 |         95 | 113
  4352 |          13 |        100 | 113
  5761 |          13 |        101 | 114
  4756 |          12 |        102 | 114
  8393 |          11 |        103 | 114
  5641 |          13 |        101 | 114
  9677 |          13 |        101 | 114
  7106 |          13 |        101 | 114
  1054 |          12 |        102 | 114
  3279 |          11 |        103 | 114
   532 |          12 |        102 | 114
  5568 |          14 |        100 | 114
  5374 |          14 |        100 | 114
  8983 |          14 |        100 | 114
  1690 |          12 |        102 | 114
  7697 |          14 |        100 | 114
  3276 |          12 |        102 | 114
  1681 |          14 |        100 | 114
  7121 |          12 |        102 | 114
  6303 |          14 |        100 | 114
  6300 |          12 |        102 | 114
 10433 |          13 |        101 | 114
  7126 |          13 |        101 | 114
  7988 |          11 |        103 | 114
  8223 |          11 |        103 | 114
  5967 |          14 |        100 | 114
  4749 |          15 |         99 | 114
 11042 |          12 |        102 | 114
  9560 |          12 |        102 | 114
  7949 |          12 |        102 | 114
  9027 |          13 |        101 | 114
  9031 |          11 |        103 | 114
 10540 |          13 |        101 | 114
  3259 |          13 |        101 | 114
  7940 |          13 |        101 | 114
  4725 |          14 |        100 | 114
    77 |          14 |        100 | 114
 10262 |          11 |        103 | 114
  2678 |          12 |        102 | 114
 11026 |          12 |        102 | 114
  9648 |          14 |        100 | 114
 11020 |          13 |        101 | 114
  7161 |          13 |        101 | 114
  6257 |           7 |        107 | 114
  7720 |          13 |        101 | 114
  5893 |          14 |        100 | 114
  5852 |          10 |        104 | 114
 11012 |          14 |        100 | 114
  2684 |          14 |        100 | 114
   557 |          12 |        102 | 114
 10608 |          12 |        102 | 114
  7174 |          12 |        102 | 114
  5645 |          11 |        103 | 114
 11000 |          14 |        100 | 114
 11498 |          12 |        102 | 114
  9060 |          12 |        102 | 114
  3983 |          13 |        101 | 114
  7180 |          13 |        101 | 114
  5603 |          11 |        103 | 114
  6245 |          11 |        103 | 114
   561 |          14 |        100 | 114
  4386 |           8 |        106 | 114
   562 |          12 |        102 | 114
  1378 |          14 |        100 | 114
  1377 |          13 |        101 | 114
  4515 |          14 |        100 | 114
  6057 |          12 |        102 | 114
 10678 |          15 |         99 | 114
 11685 |          13 |        101 | 114
  5456 |          12 |        102 | 114
  9569 |          13 |        101 | 114
  1575 |          13 |        101 | 114
  7205 |          13 |        101 | 114
  7726 |          13 |        101 | 114
 11291 |          13 |        101 | 114
  7210 |          12 |        102 | 114
   158 |          13 |        101 | 114
  3993 |          10 |        104 | 114
  7652 |          10 |        104 | 114
   574 |          11 |        103 | 114
  4263 |           8 |        106 | 114
  1044 |          14 |        100 | 114
   912 |          13 |        101 | 114
  9066 |          13 |        101 | 114
  1225 |          15 |         99 | 114
  1229 |          11 |        103 | 114
  9887 |          13 |        101 | 114
  5473 |          14 |        100 | 114
   166 |          10 |        104 | 114
  3211 |          12 |        102 | 114
  9077 |          12 |        102 | 114
  7241 |          13 |        101 | 114
 10616 |          13 |        101 | 114
  5648 |          15 |         99 | 114
  6198 |          11 |        103 | 114
 10953 |          12 |        102 | 114
  9650 |          11 |        103 | 114
  3202 |          13 |        101 | 114
  7256 |          13 |        101 | 114
  9087 |          11 |        103 | 114
  5877 |           9 |        105 | 114
  2570 |          12 |        102 | 114
  6189 |          12 |        102 | 114
  8629 |          12 |        102 | 114
  3187 |          14 |        100 | 114
  2090 |          13 |        101 | 114
  9210 |          13 |        101 | 114
  7266 |          12 |        102 | 114
  2093 |          13 |        101 | 114
  9295 |          14 |        100 | 114
  9187 |          14 |        100 | 114
  5493 |          13 |        101 | 114
  1631 |          11 |        103 | 114
  4542 |          13 |        101 | 114
  9673 |          11 |        103 | 114
  5495 |          12 |        102 | 114
  1628 |          14 |        100 | 114
  2699 |          12 |        102 | 114
  1593 |          13 |        101 | 114
  3171 |          13 |        101 | 114
  8250 |           9 |        105 | 114
 11834 |          14 |        100 | 114
  9096 |          14 |        100 | 114
  5497 |          14 |        100 | 114
  7289 |          13 |        101 | 114
  5498 |          14 |        100 | 114
  1470 |          13 |        101 | 114
  9418 |          13 |        101 | 114
  5660 |          10 |        104 | 114
  2103 |          13 |        101 | 114
 10642 |          15 |         99 | 114
  6153 |          12 |        102 | 114
  4127 |          13 |        101 | 114
  6139 |          12 |        102 | 114
  7900 |          13 |        101 | 114
   741 |          14 |        100 | 114
  2924 |          13 |        101 | 114
  4129 |          11 |        103 | 114
 10261 |          13 |        101 | 114
   780 |          13 |        101 | 114
  7567 |          11 |        103 | 114
  4663 |          12 |        102 | 114
  9158 |          13 |        101 | 114
  5534 |          10 |        104 | 114
  7322 |          13 |        101 | 114
  2700 |          15 |         99 | 114
  2801 |          10 |        104 | 114
  1472 |          13 |        101 | 114
  7327 |          12 |        102 | 114
  2915 |          13 |        101 | 114
  8145 |          13 |        101 | 114
  4183 |          13 |        101 | 114
 10270 |          14 |        100 | 114
  7334 |          14 |        100 | 114
  5970 |          14 |        100 | 114
 10632 |          11 |        103 | 114
  8359 |          12 |        102 | 114
   330 |          13 |        101 | 114
  4503 |          13 |        101 | 114
  8267 |          13 |        101 | 114
 10914 |          14 |        100 | 114
  8091 |          12 |        102 | 114
  2262 |          13 |        101 | 114
  7783 |          10 |        104 | 114
 10909 |          11 |        103 | 114
  6753 |          13 |        101 | 114
  5102 |          13 |        101 | 114
 10095 |          10 |        104 | 114
 10902 |          10 |        104 | 114
  2411 |          13 |        101 | 114
  5079 |           8 |        106 | 114
  3556 |          11 |        103 | 114
  7369 |          13 |        101 | 114
  1888 |          14 |        100 | 114
  8745 |          13 |        101 | 114
  3572 |          12 |        102 | 114
  3576 |          12 |        102 | 114
  1277 |          10 |        104 | 114
  2213 |          13 |        101 | 114
  1874 |          12 |        102 | 114
 10103 |          15 |         99 | 114
 10459 |          13 |        101 | 114
  3580 |          13 |        101 | 114
  3085 |          11 |        103 | 114
  3583 |          13 |        101 | 114
  9184 |          12 |        102 | 114
  2285 |          14 |        100 | 114
  8081 |          13 |        101 | 114
  8078 |          14 |        100 | 114
  4619 |          12 |        102 | 114
  3074 |          13 |        101 | 114
  8357 |          13 |        101 | 114
  3519 |          10 |        104 | 114
    54 |          14 |        100 | 114
  6802 |          13 |        101 | 114
  6804 |          13 |        101 | 114
 10501 |          13 |        101 | 114
  1133 |          13 |        101 | 114
  7734 |          13 |        101 | 114
  1516 |          14 |        100 | 114
 10736 |          12 |        102 | 114
  1870 |          13 |        101 | 114
  1864 |          13 |        101 | 114
  1397 |           9 |        105 | 114
  3509 |          13 |        101 | 114
  1561 |          11 |        103 | 114
 11392 |          11 |        103 | 114
  8281 |          14 |        100 | 114
  8716 |          12 |        102 | 114
 10299 |          10 |        104 | 114
   146 |          14 |        100 | 114
  9755 |           6 |        108 | 114
  1135 |           8 |        106 | 114
  4443 |          14 |        100 | 114
  8162 |          11 |        103 | 114
  6686 |          13 |        101 | 114
  1934 |          12 |        102 | 114
    20 |          13 |        101 | 114
  9720 |          14 |        100 | 114
  6836 |          12 |        102 | 114
  8166 |          11 |        103 | 114
  7760 |          13 |        101 | 114
  9266 |          11 |        103 | 114
  7419 |          11 |        103 | 114
 11523 |          11 |        103 | 114
  5635 |          12 |        102 | 114
  1395 |           9 |        105 | 114
  4975 |          13 |        101 | 114
  1424 |          10 |        104 | 114
  2132 |          13 |        101 | 114
  1830 |          13 |        101 | 114
 11388 |          14 |        100 | 114
 11805 |          11 |        103 | 114
  3683 |          14 |        100 | 114
  9608 |          11 |        103 | 114
  3701 |          13 |        101 | 114
   693 |          13 |        101 | 114
  4300 |          13 |        101 | 114
  1585 |          10 |        104 | 114
  9780 |          12 |        102 | 114
  8066 |           8 |        106 | 114
  5608 |          12 |        102 | 114
  1344 |          14 |        100 | 114
  2207 |          13 |        101 | 114
 10041 |          11 |        103 | 114
  7432 |          12 |        102 | 114
  1815 |          12 |        102 | 114
  3721 |          13 |        101 | 114
  7725 |          11 |        103 | 114
  5642 |          13 |        101 | 114
  9537 |          11 |        103 | 114
  3432 |          14 |        100 | 114
 10349 |          14 |        100 | 114
  4928 |          14 |        100 | 114
  8845 |          14 |        100 | 114
  5238 |          11 |        103 | 114
  3426 |          11 |        103 | 114
   695 |          13 |        101 | 114
  8167 |          13 |        101 | 114
  5916 |          13 |        101 | 114
  6578 |          12 |        102 | 114
  1545 |          13 |        101 | 114
  1957 |          10 |        104 | 114
  1431 |          12 |        102 | 114
 11682 |          13 |        101 | 114
  9686 |          13 |        101 | 114
  1973 |          12 |        102 | 114
  9483 |          13 |        101 | 114
  1489 |          13 |        101 | 114
  2657 |          13 |        101 | 114
  6913 |          13 |        101 | 114
  4366 |          11 |        103 | 114
  6915 |          14 |        100 | 114
  4307 |          12 |        102 | 114
  9387 |          14 |        100 | 114
  4312 |          11 |        103 | 114
  7757 |          13 |        101 | 114
  1387 |          12 |        102 | 114
 11169 |          12 |        102 | 114
  5682 |          12 |        102 | 114
  8414 |          11 |        103 | 114
  3753 |          13 |        101 | 114
  9226 |          13 |        101 | 114
  3772 |          11 |        103 | 114
  6930 |          11 |        103 | 114
  7446 |           9 |        105 | 114
  9365 |          12 |        102 | 114
  1797 |          11 |        103 | 114
  4876 |          14 |        100 | 114
  4290 |          12 |        102 | 114
  8662 |          12 |        102 | 114
  9362 |          15 |         99 | 114
  8408 |          13 |        101 | 114
  3798 |          11 |        103 | 114
  6962 |          11 |        103 | 114
  6491 |          11 |        103 | 114
  3386 |          13 |        101 | 114
 11424 |          13 |        101 | 114
   825 |          14 |        100 | 114
  3805 |          14 |        100 | 114
  6488 |          11 |        103 | 114
 11144 |          13 |        101 | 114
  8899 |          13 |        101 | 114
  3377 |          11 |        103 | 114
 10165 |          12 |        102 | 114
  3025 |          13 |        101 | 114
